K₂Cr₂O₇,isgesrjioa,2
K₂Cr₂O₇,isgesrjw,2
Na₂S,ibjioj,2
Na₂S,ibjm,2
O₃,ibyh,2
Na₂CO₃,ipjioj,2
Na₂CO₃,ipjm,2
240,ci,3
C—I,ci,3
As₂O₃,cihuoh,2
As₂O₃,cihd,2
H₃PO₂,cilnsuoj,2
H₃PO₂,cilnsr,2
HClO,cilysuoj,2
HClO,cilysr,2
Ca(ClO)₂,cilysuojgl,2
Ca(ClO)₂,cilysuohol,2
Ca(ClO)₂,cilysrgl,2
ClO⁻,cilysuojgf,2
ClO⁻,cilysuohof,2
ClO⁻,cilysrgf,2
NaClO,cilysuojna,2
NaClO,cilysrna,2
铜,cu,5
CH₃COOH,cusuoj,2
CH₃COOH,cusr,2
Ds,da,2
2s²2p³,dj,2
N,dj,2
N₂,dj,2
CuSO₄·5H₂O,djfj,2
Hg₂Cl₂,djgs,2
­—,djjioj,2
­—,djjm,2
N₂,djqi,2
HgS,djua,2
Na₂S₂O₃·5H₂O,dasuda,2
4d⁵5s²,de,2
Tc,de,2
4f¹⁰6s²,di,2
Dy,di,2
Te,di,2
5s²5p⁵,dioj,2
5s²5p⁵,dm,2
I,dioj,2
I,dm,2
I₂,dioj,2
I₂,dm,2
(C₆H₁₀O₅)ₙ,diojff,2
(C₆H₁₀O₅)ₙ,dmff,2
HI,diojhuoaq;,2
HI,diojhwq;,2
HI,dmhuoaq;,2
HI,dmhwq;,2
—I,diojji,2
—I,dmji,2
I⁻,diojlizi,2
I⁻,dmlizi,2
CaC₂,diojui,2
CaC₂,dmui,2
e⁻,diojzi,2
e⁻,dmzi,2
1.602176634×10⁻¹⁹C,diojzidiojhelioh,2
1.602176634×10⁻¹⁹C,diojzidiojheld,2
1.602176634×10⁻¹⁹C,diojzidmhelioh,2
1.602176634×10⁻¹⁹C,diojzidmheld,2
1.602176634×10⁻¹⁹C,dmzidiojhelioh,2
1.602176634×10⁻¹⁹C,dmzidiojheld,2
1.602176634×10⁻¹⁹C,dmzidmhelioh,2
1.602176634×10⁻¹⁹C,dmzidmheld,2
9.10938291×10⁻³¹kg,diojzivilioh,2
9.10938291×10⁻³¹kg,diojzivild,2
9.10938291×10⁻³¹kg,dmzivilioh,2
9.10938291×10⁻³¹kg,dmzivild,2
4f¹³6s²,dq,2
Tm,dq,2
6s²6p⁶,ds,2
Rn,ds,2
6d³7s²,du,2
Db,du,2
(C₆H₁₀O₅)ₙ,duooth,2
(C₆H₁₀O₅)ₙ,doth,2
5d⁶6s²,oe,2
Os,oe,2
Rb—I,oebi,3
4f¹²6s²,or,2
Er,or,2
铒,or,5
[Ag(NH₃)₂]⁺,oerjheynlizi,2
[Ag(NH₃)₂]⁺,orojheynlizi,2
—N(CH₃)₂,orjioaojji,2
—N(CH₃)₂,orjwojji,2
CH₂Cl₂,orlyjioawj,2
CH₂Cl₂,orlyjwwj,2
CₙH₂ₙ₋₂,orxit;,2
NO₂,oryhhuoadj,2
NO₂,oryhhwdj,2
SiO₂,oryhhuoagv,2
SiO₂,oryhhwgv,2
SO₂,oryhhuoalq,2
SO₂,oryhhwlq,2
ClO₂,oryhhuoaly,2
ClO₂,oryhhwly,2
MnO₂,oryhhuoamg,2
MnO₂,oryhhwmg,2
PbO₂,oryhhuoaqioj,2
PbO₂,oryhhuoaqm,2
PbO₂,oryhhwqioj,2
PbO₂,oryhhwqm,2
CO₂,oryhhuoatj,2
CO₂,oryhhwtj,2
—N(C₂H₅)₂,oryiojji,2
㎊,fala,2
㎋,fala,2
㎌,fala,2
9.64853365×10⁴C/mol,faladiihuu,2
3d³4s²,fj,2
V,fj,2
7s¹,fh,2
Fr,fh,2
—Ar,fhxiohji,2
—Ar,fhxdji,2
Al₂O₃,fjtu,2
5d¹²7s²,fz,2
Fm,fz,2
㎙,fzmi,2
㍷,ffmi,2
㍸,ffmi,2
㍹,ffmi,2
2s²2p⁵,fu,2
F,fu,2
Fl,fu,2
F₂,fu,2
HF,fuhuoaq;,2
HF,fuhwq;,2
—F,fuji,2
F⁻,fulizi,2
F₂,fuqi,2
CaF₂,fuui,2
㎴,fute,2
㎵,fute,2
㎶,fute,2
㎷,fute,2
㎸,fute,2
㎹,fute,2
4f⁷5d¹6s²,ga,2
Gd,ga,2
镓,ga,5
4s²,gl,2
Ca,gl,2
Ca²⁺,gllizi,2
NH₂CH₂COOH,ganjsuoj,2
NH₂CH₂COOH,ganjsr,2
NH₂CH₂COOH,gjojsuoj,2
NH₂CH₂COOH,gjojsr,2
HOCH₂CH₂OH,gjip,2
Al₂O₃,ghyu,2
4d²5s²,gaoo,2
4d²5s²,gk,2
Zr,gaoo,2
Zr,gk,2
MnO₄⁻,gaoomgsuojgf,2
MnO₄⁻,gaoomgsuohof,2
MnO₄⁻,gaoomgsrgf,2
MnO₄⁻,gkmgsuojgf,2
MnO₄⁻,gkmgsuohof,2
MnO₄⁻,gkmgsrgf,2
KMnO₄,gaoomgsuojjioa,2
KMnO₄,gaoomgsuojjw,2
KMnO₄,gaoomgsrjioa,2
KMnO₄,gaoomgsrjw,2
KMnO₄,gkmgsuojjioa,2
KMnO₄,gkmgsuojjw,2
KMnO₄,gkmgsrjioa,2
KMnO₄,gkmgsrjw,2
FeO₄²⁻,gaootioesuojgf,2
FeO₄²⁻,gaootioesuohof,2
FeO₄²⁻,gaootioesrgf,2
FeO₄²⁻,gaootxsuojgf,2
FeO₄²⁻,gaootxsuohof,2
FeO₄²⁻,gaootxsrgf,2
FeO₄²⁻,gktioesuojgf,2
FeO₄²⁻,gktioesuohof,2
FeO₄²⁻,gktioesrgf,2
FeO₄²⁻,gktxsuojgf,2
FeO₄²⁻,gktxsuohof,2
FeO₄²⁻,gktxsrgf,2
K₂FeO₄,gaootioesuojjioa,2
K₂FeO₄,gaootioesuojjw,2
K₂FeO₄,gaootioesrjioa,2
K₂FeO₄,gaootioesrjw,2
K₂FeO₄,gaootxsuojjioa,2
K₂FeO₄,gaootxsuojjw,2
K₂FeO₄,gaootxsrjioa,2
K₂FeO₄,gaootxsrjw,2
K₂FeO₄,gktioesuojjioa,2
K₂FeO₄,gktioesuojjw,2
K₂FeO₄,gktioesrjioa,2
K₂FeO₄,gktioesrjw,2
K₂FeO₄,gktxsuojjioa,2
K₂FeO₄,gktxsuojjw,2
K₂FeO₄,gktxsrjioa,2
K₂FeO₄,gktxsrjw,2
NiFeO₄,gaootioesuojnioe,2
NiFeO₄,gaootioesuojnx,2
NiFeO₄,gaootioesrnioe,2
NiFeO₄,gaootioesrnx,2
NiFeO₄,gaootxsuojnioe,2
NiFeO₄,gaootxsuojnx,2
NiFeO₄,gaootxsrnioe,2
NiFeO₄,gaootxsrnx,2
NiFeO₄,gktioesuojnioe,2
NiFeO₄,gktioesuojnx,2
NiFeO₄,gktioesrnioe,2
NiFeO₄,gktioesrnx,2
NiFeO₄,gktxsuojnioe,2
NiFeO₄,gktxsuojnx,2
NiFeO₄,gktxsrnioe,2
NiFeO₄,gktxsrnx,2
3d⁵4s¹,ge,2
4d¹⁰5s²,ge,2
Cd,ge,2
Cn,ge,2
Cr,ge,2
锗,ge,5
CrO₄²⁻,gesuojgf,2
CrO₄²⁻,gesuohof,2
CrO₄²⁻,gesrgf,2
5d¹⁰6s²,gs,2
Hg,gs,2
Hg²⁺,gslizi,2
3d⁷4s²,gu,2
Co,gu,2
2.99792458×10⁸m/s,guohsu,2
2.99792458×10⁸m/s,gdsu,2
3s²3p²,gv,2
Si,gv,2
H₂SiO₃,gvsuoj,2
H₂SiO₃,gvsr,2
SiO₃²⁻,gvsuojgf,2
SiO₃²⁻,gvsuohof,2
SiO₃²⁻,gvsrgf,2
Na₂SiO₃,gvsuojna,2
Na₂SiO₃,gvsrna,2
C₆H₁₂O₆,guooth,2
C₆H₁₂O₆,goth,2
Na₂O₂,guooyhhuoana,2
Na₂O₂,guooyhhuojoa,2
Na₂O₂,guooyhhwna,2
Na₂O₂,guooyhhroa,2
Na₂O₂,goyhhuoana,2
Na₂O₂,goyhhuojoa,2
Na₂O₂,goyhhwna,2
Na₂O₂,goyhhroa,2
H₂O₂,guooyhhuoaq;,2
H₂O₂,guooyhhwq;,2
H₂O₂,goyhhuoaq;,2
H₂O₂,goyhhwq;,2
5d²6s²,ha,2
Hf,ha,2
1s²,hl,2
He,hl,2
Na₂S₂O₃·5H₂O,hlbo,2
ZnSO₄·7H₂O,haoofj,2
ZnSO₄·7H₂O,hkfj,2
㎜,haoomi,2
㎜,hkmi,2
㎟,haoomi,2
㎟,hkmi,2
㎣,haoomi,2
㎣,hkmi,2
㏄,haooug,2
㏄,hkug,2
氦,he,5
Hs,hz,2
㎐,hezi,2
㎑,hezi,2
㎒,hezi,2
㎓,hezi,2
㎔,hezi,2
Pb₃O₄,hsdj,2
K₂Cr₂O₇,hsfjjioa,2
K₂Cr₂O₇,hsfjjw,2
Na₂Cr₂O₇,hsfjna,2
PbO,huohdj,2
PbO,hddj,2
H₂SO₄,huohqiohuv,2
H₂SO₄,huohqduv,2
H₂SO₄,hdqiohuv,2
H₂SO₄,hdqduv,2
—SO₃H,huohsuojji,2
—SO₃H,huohsrji,2
—SO₃H,hdsuojji,2
—SO₃H,hdsrji,2
CₙH₂ₙ,huojwjt;,2
CₙH₂ₙ,hrwjt;,2
℉,huoauidu,2
℉,hwuidu,2
KMnO₄,hvmgyh,2
4f¹¹6s²,huoo,2
4f¹¹6s²,ho,2
Ho,huoo,2
Ho,ho,2
NaOH,huoojioj,2
NaOH,huoojm,2
NaOH,hojioj,2
NaOH,hojm,2
4s²4p¹,jioa,2
4s²4p¹,jw,2
4s¹,jioa,2
4s¹,jw,2
Ga,jioa,2
Ga,jw,2
K,jioa,2
K,jw,2
—NHCH₃,jioaojji,2
—NHCH₃,jwojji,2
CH₃OH,jioaip,2
CH₃OH,jwip,2
CH₄O,jioaip,2
CH₄O,jwip,2
—CH₃,jioaji,2
—CH₃,jwji,2
—Me,jioaji,2
—Me,jwji,2
K₂CO₃,jioajioj,2
K₂CO₃,jioajm,2
K₂CO₃,jwjioj,2
K₂CO₃,jwjm,2
—SO₂CH₃,jioajihuohxiojji,2
—SO₂CH₃,jioajihuohxmji,2
—SO₂CH₃,jioajihdxiojji,2
—SO₂CH₃,jioajihdxmji,2
—SO₂CH₃,jwjihuohxiojji,2
—SO₂CH₃,jwjihuohxmji,2
—SO₂CH₃,jwjihdxiojji,2
—SO₂CH₃,jwjihdxmji,2
K⁺,jioalizi,2
K⁺,jwlizi,2
Cu₂(OH)₂CO₃,jiojuitjsuojts,2
Cu₂(OH)₂CO₃,jiojuitjsrts,2
Cu₂(OH)₂CO₃,jmuitjsuojts,2
Cu₂(OH)₂CO₃,jmuitjsrts,2
CH₂O,jioaquoj,2
CH₂O,jioaqr,2
CH₂O,jwquoj,2
CH₂O,jwqr,2
HCHO,jioaquoj,2
HCHO,jioaqr,2
HCHO,jwquoj,2
HCHO,jwqr,2
≜,jioare,2
≜,jwre,2
△,jioare,2
△,jwre,2
CH₂O₂,jioasuoj,2
CH₂O₂,jioasr,2
CH₂O₂,jwsuoj,2
CH₂O₂,jwsr,2
HCOOH,jioasuoj,2
HCOOH,jioasr,2
HCOOH,jwsuoj,2
HCOOH,jwsr,2
C₂H₄O₂,jioasuojjioavi,2
C₂H₄O₂,jioasuojjwvi,2
C₂H₄O₂,jioasrjioavi,2
C₂H₄O₂,jioasrjwvi,2
C₂H₄O₂,jwsuojjioavi,2
C₂H₄O₂,jwsuojjwvi,2
C₂H₄O₂,jwsrjioavi,2
C₂H₄O₂,jwsrjwvi,2
HCOOCH₃,jioasuojjioavi,2
HCOOCH₃,jioasuojjwvi,2
HCOOCH₃,jioasrjioavi,2
HCOOCH₃,jioasrjwvi,2
HCOOCH₃,jwsuojjioavi,2
HCOOCH₃,jwsuojjwvi,2
HCOOCH₃,jwsrjioavi,2
HCOOCH₃,jwsrjwvi,2
HCOONa,jioasuojna,2
HCOONa,jioasrna,2
HCOONa,jwsuojna,2
HCOONa,jwsrna,2
CH₄,jioawj,2
CH₄,jwwj,2
—COH,jioaxiojji,2
—COH,jioaxmji,2
—COH,jwxiojji,2
—COH,jwxmji,2
—OCOH,jioaxiojyhji,2
—OCOH,jioaxmyhji,2
—OCOH,jwxiojyhji,2
—OCOH,jwxmyhji,2
—OCH₃,jioayhji,2
—OCH₃,jwyhji,2
5d¹⁰6s¹,jn,2
Au,jn,2
5f⁷6d¹7s²,ju,2
Cm,ju,2
5f¹⁰7s²,kl,2
Cf,kl,2
㎈,kaluli,2
㎉,kaluli,2
3d¹4s²,kh,2
Sc,kh,2
4s²4p⁶,ke,2
Kr,ke,2
㎍,ke,2
㎎,ke,2
㎏,ke,2
g/mol ,kemzmoor,2
⇌,keni,2
KOH,kex;jioa,2
KOH,kex;jw,2
NaOH,kex;na,2
MgO,kutu,2
MgSO₄·7H₂O,kuyj,2
镧,la,5
5d⁵6s²,ll,2
Re,ll,2
5d¹6s²,lj,2
La,lj,2
CuSO₄·5H₂O,ljfj,2
4d⁸5s¹,laoo,2
4d⁸5s¹,lk,2
5f¹⁴6d¹7s²,laoo,2
5f¹⁴6d¹7s²,lk,2
Lr,laoo,2
Lr,lk,2
Rh,laoo,2
Rh,lk,2
7s²,lz,2
Ra,lz,2
2s¹,li,2
Li,li,2
Lv,li,2
锂,li,5
4d⁷5s¹,lioaoo,2
4d⁷5s¹,liok,2
4d⁷5s¹,lwoo,2
4d⁷5s¹,lc,2
Ru,lioaoo,2
Ru,liok,2
Ru,lwoo,2
Ru,lc,2
Li⁺,lilizi,2
㎝,limi,2
㎠,limi,2
㎤,limi,2
3s²3p³,ln,2
P,ln,2
H₃PO₄,lnsuoj,2
H₃PO₄,lnsr,2
KH₂PO₄,lnsuojorq;jioa,2
KH₂PO₄,lnsuojorq;jw,2
KH₂PO₄,lnsrorq;jioa,2
KH₂PO₄,lnsrorq;jw,2
3s²3p⁴,lq,2
S,lq,2
S₂,lq,2
S₈,lq,2
S₂O₃²⁻,lqdllqsuojgf,2
S₂O₃²⁻,lqdllqsuohof,2
S₂O₃²⁻,lqdllqsrgf,2
Na₂S₂O₃,lqdllqsuojna,2
Na₂S₂O₃,lqdllqsrna,2
Na₂S,lqhuoajioj,2
Na₂S,lqhuoajm,2
Na₂S,lqhwjioj,2
Na₂S,lqhwjm,2
Na₂S,lqhuoana,2
Na₂S,lqhuojoa,2
Na₂S,lqhwna,2
Na₂S,lqhroa,2
H₂S,lqhuoaq;,2
H₂S,lqhwq;,2
CuS,lqhuoats,2
CuS,lqhwts,2
S²⁻,lqlizi,2
SCN⁻,lqq;gf,2
SCN⁻,lqq;gflizi,2
KSCN,lqq;huoajioa,2
KSCN,lqq;huoajw,2
KSCN,lqq;hwjioa,2
KSCN,lqq;hwjw,2
Fe(SCN)₃,lqq;huoatioe,2
Fe(SCN)₃,lqq;huoatx,2
Fe(SCN)₃,lqq;hwtioe,2
Fe(SCN)₃,lqq;hwtx,2
H₂SO₄,lqsuoj,2
H₂SO₄,lqsr,2
(NH₄)₂SO₄,lqsuoanj,2
(NH₄)₂SO₄,lqsuojoj,2
(NH₄)₂SO₄,lqsroj,2
BaSO₄,lqsuojbz,2
BaSO₄,lqsrbz,2
CaSO₄,lqsuojgl,2
CaSO₄,lqsuohol,2
CaSO₄,lqsrgl,2
SO₄²⁻,lqsuojgf,2
SO₄²⁻,lqsuohof,2
SO₄²⁻,lqsrgf,2
K₂SO₄,lqsuojjioa,2
K₂SO₄,lqsuojjw,2
K₂SO₄,lqsrjioa,2
K₂SO₄,lqsrjw,2
Al₂(SO₄)₃,lqsuojly,2
Al₂(SO₄)₃,lqsrly,2
KAl(SO₄)₂,lqsuojlyjioa,2
KAl(SO₄)₂,lqsuojlyjw,2
KAl(SO₄)₂,lqsrlyjioa,2
KAl(SO₄)₂,lqsrlyjw,2
KAl(SO₄)₂·12H₂O,lqsuojlyjioa,2
KAl(SO₄)₂·12H₂O,lqsuojlyjw,2
KAl(SO₄)₂·12H₂O,lqsrlyjioa,2
KAl(SO₄)₂·12H₂O,lqsrlyjw,2
MgSO₄,lqsuojmz,2
MgSO₄,lqsrmz,2
Na₂SO₄,lqsuojna,2
Na₂SO₄,lqsrna,2
KHSO₄,lqsuojq;jioa,2
KHSO₄,lqsuojq;jw,2
KHSO₄,lqsrq;jioa,2
KHSO₄,lqsrq;jw,2
NaHSO₄,lqsuojq;na,2
NaHSO₄,lqsrq;na,2
Fe₂ (SO₄)₃,lqsuojtioe,2
Fe₂ (SO₄)₃,lqsuojtx,2
Fe₂ (SO₄)₃,lqsrtioe,2
Fe₂ (SO₄)₃,lqsrtx,2
CuSO₄,lqsuojts,2
CuSO₄,lqsrts,2
CuSO₄·5H₂O,lqsuojts,2
CuSO₄·5H₂O,lqsrts,2
—OSO₂O—,lqsuojxioj,2
—OSO₂O—,lqsuojxm,2
—OSO₂O—,lqsrxioj,2
—OSO₂O—,lqsrxm,2
FeSO₄,lqsuojyatioe,2
FeSO₄,lqsuojyatx,2
FeSO₄,lqsryatioe,2
FeSO₄,lqsryatx,2
FeSO₄·7H₂O,lqsuojyatioe,2
FeSO₄·7H₂O,lqsuojyatx,2
FeSO₄·7H₂O,lqsryatioe,2
FeSO₄·7H₂O,lqsryatx,2
—SO₂—,lqxioj,2
—SO₂—,lqxm,2
4f¹⁴5d¹6s²,lu,2
6d²7s²,lu,2
Lu,lu,2
Rf,lu,2
镥,lu,5
Rg,lp,2
3s²3p¹,ly,2
3s²3p⁵,ly,2
Al,ly,2
Cl,ly,2
Cl₂,ly,2
FeSO₄·7H₂O,lyfj,2
CHCl₃,lyfh,2
BaCl₂,lyhuoabz,2
BaCl₂,lyhwbz,2
CaCl₂,lyhuoagl,2
CaCl₂,lyhwgl,2
KCl,lyhuoajioa,2
KCl,lyhuoajw,2
KCl,lyhwjioa,2
KCl,lyhwjw,2
AlCl₃,lyhuoaly,2
AlCl₃,lyhwly,2
MgCl₂,lyhuoamz,2
MgCl₂,lyhwmz,2
NaCl,lyhuoana,2
NaCl,lyhuojoa,2
NaCl,lyhwna,2
NaCl,lyhroa,2
HCl,lyhuoaq;,2
HCl,lyhwq;,2
FeCl₃,lyhuoatioe,2
FeCl₃,lyhuoatx,2
FeCl₃,lyhwtioe,2
FeCl₃,lyhwtx,2
CuCl₂,lyhuoats,2
CuCl₂,lyhwts,2
ZnCl₂,lyhuoaxn,2
ZnCl₂,lyhwxn,2
FeCl₂,lyhuoayatioe,2
FeCl₂,lyhuoayatx,2
FeCl₂,lyhwyatioe,2
FeCl₂,lyhwyatx,2
AgCl,lyhuoayn,2
AgCl,lyhwyn,2
—Cl,lyji,2
Al³⁺,lylizi,3
Cl⁻,lylizi,2
Cl₂,lyqi,2
NH₄Cl,lyua,2
KClO₃,lysuojjioa,2
KClO₃,lysuojjw,2
KClO₃,lysrjioa,2
KClO₃,lysrjw,2
C₂H₅Cl,lyyiwj,2
Mt,ml,2
C₁₂H₂₂O₁₁,mlyath,2
Na₂SO₄·10H₂O,mhxioaoo,2
Na₂SO₄·10H₂O,mhxiok,2
Na₂SO₄·10H₂O,mhxwoo,2
Na₂SO₄·10H₂O,mhxc,2
3s²,mz,2
5f⁷7s²,mz,2
Am,mz,2
Mg,mz,2
Mg²⁺,mzlizi,2
5f¹³7s²,mf,2
Md,mf,2
3d⁵4s²,mg,2
Mn,mg,2
Mn²⁺,mglizi,2
K₂MnO₄,mgsuojjioa,2
K₂MnO₄,mgsuojjw,2
K₂MnO₄,mgsrjioa,2
K₂MnO₄,mgsrjw,2
㎡,mi,2
㎥,mi,2
㎰,mioaoo,2
㎰,miok,2
㎰,mc,2
㎱,mioaoo,2
㎱,miok,2
㎱,mc,2
㎲,mioaoo,2
㎲,miok,2
㎲,mc,2
㎳,mioaoo,2
㎳,miok,2
㎳,mc,2
㏕,mior,2
—O—,mijioj,2
—O—,mijm,2
KAl(SO₄)₂·12H₂O,m;fj,2
PbO,mituoosg,2
PbO,mitosg,2
Mc,mo,2
钼,mo,5
㏖,moor,2
mol/L ,moormzug,2
mol·L⁻¹·s⁻¹,moormzugmzmioaoo,2
mol·L⁻¹·s⁻¹,moormzugmzmiok,2
mol·L⁻¹·s⁻¹,moormzugmzmc,2
8.3144621 J/(mol·K),moorqitiihlioh,2
8.3144621 J/(mol·K),moorqitiihld,2
FeSO₄·(NH₄)₂SO₄·6H₂O,mooryj,2
4d⁵5s¹,mu,2
Mo,mu,2
3s¹,na,2
5f⁴6d¹7s²,na,2
Na,na,2
Np,na,2
钠,na,5
2s²2p⁶,nl,2
304,nl,3
Na—I,nl,3
Ne,nl,2
Na⁺,nalizi,2
㎚,nami,2
氖,ne,5
